price,sqft_living,bedrooms,bathrooms,floors
380000,1860,4,2.25,1
470000,2150,4,2.75,1
363000,2250,4,3,2
245000,2050,4,2.25,2
525000,1010,3,1,1
1700000,5850,5,3.5,2
658500,1900,4,2.25,1
680000,1020,2,1,1
835000,3390,4,2,2
595000,1990,4,2.5,2
419000,3190,4,2.5,2
198900,1210,2,1,1
1085000,3740,4,3.25,1
500000,2150,3,3.5,2
575000,2440,4,1.75,1
324950,1230,2,1.5,3
259000,2740,3,2.5,2
551000,2260,2,2,1
488000,1000,2,1.5,1
635000,2350,4,2.25,2
395000,2300,3,2.5,2
370000,1440,3,1,1.5
675000,2780,4,3,1.5
402000,1200,3,1,1
825000,3040,3,2.75,2
579000,2660,3,2.75,1
455000,1510,5,2,2
265000,1780,3,2.5,2
713500,2920,5,2.75,1
240000,1550,3,1,1
570000,2710,4,3,2.5
243800,1140,3,1,1
543000,940,2,1,1
1010000,2160,3,2.25,2
625000,2470,4,2.25,2
459950,2800,4,2.5,2
370000,2420,4,2.75,1
150000,1460,4,2,1
683500,1820,3,1.5,1.5
499950,1520,3,2.5,2
255000,1320,2,1,1
279000,1920,3,2.5,2
910000,2640,5,3,2
699000,2650,4,2.5,2
1651000,3640,4,3.25,1
248000,1420,3,1,1
429000,1540,3,1,1
685000,1550,4,1,1.5
316000,730,2,1,1
410000,2020,2,1,1
299000,1200,3,1,1
559000,1240,2,1,1
575000,2680,3,2.25,2
602000,1640,3,2.5,2
492000,1640,4,2,2
293500,1610,3,2.5,2
481000,2290,3,2.75,1
311100,2130,4,2.25,1
375000,2140,3,1.75,1.5
1075000,4020,3,3,1.5
500000,2030,5,2.5,1
553000,1380,3,1,1
760000,1780,3,2,1
589500,1440,4,1.5,1
840000,2790,5,2.75,1
2546000,4190,4,3,2.5
1275000,3870,3,2.5,2
260000,1850,3,2.5,1
430000,1550,3,2.25,3
781000,1920,3,2.5,3
280000,790,2,1,1
392000,3740,5,2.25,1.5
466200,1340,3,1.5,1
641000,1620,3,1.75,1
350000,1680,3,1,1
450000,1610,3,2,2
1800000,4460,4,3.5,1
185000,1200,3,1.5,2
290000,1250,2,1,1
964000,3630,3,2.5,2
2000000,4260,4,3,2
545000,2180,3,2.5,1
609950,1760,3,2.25,1
605000,1820,4,2,1
550000,2120,4,2.5,1
905000,2730,4,2.75,2
384200,2430,3,2.5,2
370000,1170,3,1,1
717500,2090,3,1,1.5
1999000,3910,4,3.25,2
365500,1140,2,1,1
580000,1460,2,1.5,1.5
415000,2700,4,1.5,1.5
272000,670,2,1,1
600000,1880,3,1.75,1
744000,1980,4,3,2.5
830000,2080,3,3,1.5
322000,1380,3,3.25,3
270000,1808,3,2.5,1
272450,1350,3,1,1.5
605000,1760,3,3,2
510000,1950,3,1.75,1
1125000,3170,4,3.5,2
1688000,3000,4,2.5,2
162000,1460,4,1,1
337500,1350,3,1.75,1
312000,1470,3,2.25,1
740000,3350,4,3,2
700000,3350,4,3,2
328000,1360,4,1,1
241000,1020,3,1,1
265000,1840,3,2.25,1
246000,2030,5,1.75,1
271000,1490,4,1.75,1
270000,2060,2,1,1
395000,2240,4,2,1.5
340000,1460,3,2,1
340000,2140,3,1.75,1
335000,1420,2,2.25,2
435000,1060,2,1,1.5
527950,1760,4,1.75,1
600000,2320,2,2.25,2
667000,1770,3,1.75,1
1148000,4590,10,5.25,1
417000,2040,3,2.5,2
451000,1260,4,1.75,1
580000,1650,2,1,1
570000,2380,4,2.25,2
750000,2750,5,3.25,2
685000,2810,3,2.5,2
275000,1340,3,2,1
739888,2420,3,2.5,2
715000,2160,2,2.5,1
800000,2450,4,2,1
350000,1870,3,1.5,1
220000,1000,3,1,1
452500,2240,3,2.5,2
280000,2200,4,2.5,2
248000,790,1,1,1
305000,890,2,1,1
435010,1270,3,1,1
678100,1850,3,1.75,1.5
325000,1352,3,2.25,3
529950,1540,3,2,1
440000,1640,3,1.75,1
585000,1350,3,1,1.5
462608,2010,3,2.5,2
350500,2080,3,1.75,1
210000,1040,3,1,1
510000,1890,3,2.5,2
280000,1810,3,2.25,1
385000,1930,3,1.75,1
349000,1010,3,1,1
252000,1740,3,2.25,1
1100000,2910,4,2.5,2
375000,1330,3,2.25,2
336000,2210,4,2.25,2
732000,2670,3,3.75,2.5
200000,1000,2,1,1
681716,3150,4,2.5,2
235000,1520,3,1.75,1
257500,1690,3,1,1
315000,1070,3,1,1
299950,910,3,1,1
530000,2130,4,2.25,1
766500,2230,2,1.75,1
860000,3560,4,2.5,1
690000,2590,3,2.5,2
551000,2040,4,1.75,1
530000,2100,3,2.75,1
568000,1340,3,1,1.5
749950,2770,3,2.5,2
535000,2400,3,2.5,1
234300,1140,3,1,1
190000,930,2,1,1
525000,1820,4,1.75,1
610000,1390,4,1,1.5
520000,1480,3,2.5,3
375000,760,2,1,1
600000,1580,3,1.75,1
664000,1870,4,2.5,1
698000,1510,2,1,1
418000,1250,3,2,3
271675,2140,3,1.75,1
450000,1540,3,1,1
759000,2950,3,2.25,1.5
599950,2020,6,3,1
810000,2820,4,2.75,1.5
331292,1660,3,1.75,1
348000,1830,3,1.75,1
435000,720,2,1,1
530000,2160,3,2.5,2
227000,1510,3,1.75,2
285000,1870,3,1.5,1
740000,2860,4,2.25,1
246000,990,3,1,1.5
260000,1910,3,1,1
366000,1350,3,2,1
594950,2557,4,3.25,2
608000,2610,3,2.75,2
313100,1720,3,2,1
185000,1170,3,1.75,1
455000,1140,2,1,1
235000,2350,3,2.5,1
230000,1020,3,1,1
770000,2730,4,2.25,1
240000,1830,4,2.25,2
461000,1690,3,2.5,2
1580000,2900,4,2.5,1
1822500,6380,4,4.5,2
452000,1690,3,2.5,2
765000,2660,4,2.5,2
1050000,4550,4,4,1
546000,1530,3,3,1
781000,2070,3,2.5,1.5
538000,1880,4,1.75,1
790000,2240,4,2.5,1
696500,2540,4,2.75,1.5
276000,1370,3,2,1
269000,770,2,1,1
2415000,7880,5,4.75,2
829000,2970,4,2.75,1
122000,740,2,1,1
352500,1360,3,1.5,1
249000,1280,4,2,1
360000,1920,4,2,1
629500,2020,3,2,1
1140000,3310,4,2.25,2
1550000,2950,2,2.25,1
275000,1320,3,1.5,1
697000,3160,4,2.5,2
379500,1640,2,1,1
720000,2440,3,2.75,1
675000,3000,4,2.5,2
1169000,2810,5,2.5,2.5
1100000,2390,3,2,2
520000,2080,4,1,1.5
415000,2650,3,1.75,1.5
415000,1060,3,2.5,2
450000,1940,3,2.25,1
485000,1080,2,1,1
294000,1700,3,2.25,2
1037000,4440,4,3.5,2
690000,1580,3,1,2
716500,3630,5,2.75,2
481000,1290,2,2.25,3
575000,1960,4,2.75,1
785000,2090,3,2,1.5
480000,1960,3,1.75,1
720000,2120,3,2.25,2
536000,2290,3,2.75,2
324900,1880,4,2.5,2
265000,770,2,1,1
545000,1530,3,2.5,1.5
465000,1450,2,1.5,1
292500,1690,3,2.25,2
860000,1880,4,1.75,1.5
1045000,4160,4,3.25,2
495000,2140,4,2.5,2
342000,1320,2,2,3
320000,2000,4,2.5,2
444000,1460,3,2,2
804100,3070,4,2.5,2
432000,1660,3,2.5,1
230000,1810,6,1.5,1.5
935000,3510,4,3.5,2
634950,2180,3,3,1.5
780000,3300,6,4,1
611000,2460,4,2.5,2
475999,1880,4,1.75,1.5
565000,2290,3,2,1
630000,2290,4,2.5,2
840000,3860,4,3.5,2
790000,2640,3,2.5,1.5
450000,2850,5,2.5,1
1272000,3020,4,3.25,1.5
520000,1510,3,2,1
446800,2410,4,2,1
652000,1470,3,1,1
1170000,2890,3,2.75,2
745000,3490,4,3.25,2
594000,1270,3,2.25,2
257000,1000,2,1,1
485000,1430,4,1.75,2
330000,1060,3,1,1
381000,1680,3,2,1
849900,2280,2,2,2
793000,2450,4,2.5,1.5
920000,3650,3,2.25,2
455000,830,2,1,1
975000,3490,4,2.5,2
375000,1050,2,1.5,2
400000,1170,2,2.5,2
447000,1220,3,1,1
470000,1310,3,1.75,1
665000,3130,4,2.5,2
295500,1590,3,1.75,1.5
200000,1720,4,2.5,2
620000,2520,3,2.25,2
434900,1520,3,2,1
1328000,3260,4,2.25,2
1650000,3910,4,3.25,2
852500,3480,4,2.5,2
790000,3040,3,2.5,2
565000,2030,4,1.75,1
1127500,3870,6,3.25,2
289950,1870,3,2.5,2
850000,2640,2,2,1
505000,1940,4,1.75,1
372000,1710,3,2.5,2
207000,1690,4,2,1.5
780000,2340,3,1.75,1
400000,1700,4,1.75,1.5
440250,1850,3,1.5,1
585000,1370,2,2,1
850000,2900,4,2.5,2
570000,2400,3,3,2
869000,3740,4,3,2
551000,2170,4,2.75,2
172380,970,3,1,1
355000,2620,3,2.5,1
728935,2980,4,2.5,2
850000,2340,3,2.5,2
515000,1880,5,1.75,2
215000,1480,2,1,1
220000,2240,4,2.5,1
845000,2940,4,2.5,2
390000,710,1,1,1
135000,1460,4,1,1.5
439000,1530,3,1,1
585000,2630,4,2.5,2
620000,2230,5,1,1.5
477000,960,3,1,1
399500,1180,2,1.5,2
500000,1760,2,1,1
432500,1340,3,2.5,2
940000,2800,4,2.25,1
3168750,4330,5,3.5,1
1080000,3720,3,2.5,2
229999,1670,4,2,1
233000,1100,3,1,1
600000,3240,3,2.5,2
334000,1680,4,1.5,1
332500,1030,3,1,1
249900,1630,3,2.5,1
310000,2610,3,2,1
200000,1250,2,1,1
310000,1480,4,1.75,1
230000,1390,3,1,1
420000,1940,4,2.5,2
785000,2960,4,2.5,2
1775000,4320,3,2.25,1
265000,1500,5,1.5,1
295000,840,2,1,1
896000,3560,4,2.5,2
415000,2390,4,2.75,1
250000,1200,3,1.75,1
1475000,2570,3,2.5,2
635000,2180,5,2.25,1
905000,3450,3,2.5,2
528000,2020,3,2.5,2
530000,2480,3,2.5,2
310000,1140,3,1.5,2
252000,1530,3,1,1
334500,1700,3,2,1
370000,2150,3,1,1
311000,1190,3,2,1.5
260000,1730,3,2.75,2
217500,1400,3,1.75,1
290000,2200,3,2.5,2
500000,960,3,1.5,1
423500,1770,3,2,1
715000,2970,4,2.5,2
299000,1590,3,2.5,2
635000,3350,3,2.5,2
806000,3370,4,2.5,2
289950,1960,3,2.5,2
280000,1360,3,1.75,1
479950,2780,3,2.5,2
394000,3000,4,2.5,2
682000,3600,4,2.5,2
409950,990,2,1,1
1000000,2990,4,3.5,2
436000,1200,4,1,1.5
279000,1530,3,1,1
390000,1440,1,1.75,1
635000,1940,3,1.75,1
304400,2140,4,2.75,2
780000,2330,5,1.75,1.5
520000,2734,4,3.5,2
580000,1950,3,1.75,1
274000,1440,3,1.75,1
315000,1530,3,2.25,1
390000,1910,4,1.75,1
340000,1750,5,2,1
502000,1600,3,2.25,2
260000,1750,3,1.75,1
399000,940,2,1,1
312500,880,2,1,1
370000,1650,3,1.75,1
1240000,3820,4,3.5,2
230000,1900,3,1.5,1
1275000,3720,4,1.75,1
294350,1410,3,1,1.5
208950,960,3,1,1
515000,1930,2,1.75,1
965000,3420,4,2.5,2
925000,3010,4,2.75,2
654500,1780,4,1,1.5
364000,2080,4,2.5,1
150000,1250,2,1,1
349950,2257,5,3,1
585000,1670,3,1.5,1.5
801501,2250,4,2.25,2
610000,1650,3,1.75,1
382000,2880,5,2.25,2
495000,3620,4,3,2
447500,1950,3,1.75,1
575000,2280,4,2.5,1
565000,1740,2,1.75,1.5
348580,1220,3,1,1
459000,2260,4,1.75,1
375000,1790,4,2,2
310000,2440,4,2.5,2
210000,1400,3,1.5,1
384205,1810,3,2.75,2
180000,1400,2,1,1
310000,1400,2,1,1
427500,2010,4,2.5,2
780000,2520,3,3,1.5
1762000,3060,3,2.25,2
339950,2150,4,2.5,2
820000,2880,3,2.25,2
398000,1300,2,2,1
492000,2770,3,1.75,1
240000,1780,4,1.5,1
599950,3730,4,3.5,2
105500,930,2,1,1
445000,930,2,1,1
390500,1460,2,1.75,1
255000,1310,3,2,1
675750,2770,4,2.5,2
1640000,3140,3,3.25,2
353500,1770,4,2.5,2
765000,1220,3,1,1
563500,2190,4,2.5,2
439000,1800,4,2,1
975000,3100,5,2.75,1
469900,2270,3,2.5,2
252000,1300,3,1,2
495000,1769,3,2,1
570000,3370,6,2.5,1
327000,1630,4,2.5,2
898000,2470,2,2.25,1
300000,2600,4,2.5,2
418500,1800,3,2,1
450000,2240,4,2.5,2
403000,1960,3,2,1
440000,1710,3,1,1.5
350000,2140,4,1.75,1
240000,1400,3,2,1
460000,890,2,1,1
825000,1820,4,1,2
267500,1860,3,2.25,1
201000,1220,3,1,1
479500,2300,3,2.75,2
210000,1520,2,1,2
445000,1440,2,1,1
265000,1170,3,1.75,1
399000,1170,3,1.75,1
785000,3200,4,2.25,2
831500,4470,5,2.5,2.5
360000,2570,4,2.5,2
655000,2370,3,2.5,2
449950,1800,4,1.5,1.5
612000,2300,5,2.5,1
575000,3240,3,2.5,2
557000,2280,3,2.5,1
375000,1870,4,1.75,1
369000,1820,3,2.25,1
330000,2390,5,2.75,1
1031000,2110,4,1.75,1
550000,980,2,1,1
338000,1250,3,1.75,1
1900000,3680,4,2.5,2
235000,2230,3,1,1
349950,1230,1,1,1.5
300000,2093,5,2.5,1.5
431000,1660,3,1.75,1
280000,1630,5,2.5,1
295000,1677,4,2.5,2
445000,2990,4,2.5,2
550000,2150,5,1,1.5
515000,2890,4,2.5,2
555000,3050,3,2.5,1
265000,1410,3,2.5,2
597000,2280,4,2.5,2
661000,1260,2,1,1
362764,1460,3,2,2
427000,1600,4,2.5,1
405000,2020,3,1.75,1
157000,1170,3,1.5,1
246500,1170,3,1.5,1
386500,1280,2,1.5,1
300000,2680,4,2.5,2
240000,1770,3,1.75,1
818500,4790,5,3.5,2
249000,1300,3,1.75,1
580000,2610,4,2.25,1
2340000,4500,4,2.5,1
333000,2100,4,2.5,2
230000,1340,2,2,1
360500,970,3,1,1
265000,2200,3,1.75,1
490000,990,2,1,1
600000,1180,2,1.75,1
307500,980,3,1,1
670000,2370,4,2.25,1
247200,1910,3,1.5,1.5
2600000,5270,4,4.5,2
440000,1430,3,1.75,1
700000,2490,4,2.5,2
756100,2000,4,2,1.5
555000,2600,4,2.75,1
830000,2880,5,3.5,2
180000,1010,3,1,1
775000,3290,5,3.5,2
220000,1530,4,1.75,1.5
650000,2020,4,2.75,1
410000,1340,3,1.75,1
339995,2180,4,2.5,2
1160000,2870,5,1.75,1
440000,2070,3,2.75,2
275000,930,2,1.75,1
766000,2270,3,2.5,2
231500,1630,3,2.25,1
472000,2770,3,2,2
1325000,4010,4,2.5,2
265000,1970,4,1.75,1
325000,790,2,1,1
364500,1740,3,1.75,1
322500,1130,2,1,1
338900,1180,3,1.75,1
910000,2350,5,2.5,2
1015000,2350,5,2.5,2
459950,1850,3,1.75,1
584950,3220,4,3,1.5
252000,2050,3,1.75,1
270000,1430,3,2.5,1
750000,3210,4,2.5,2
775000,3520,3,1.75,1
325000,2260,3,2.5,2
810000,3290,5,3.25,2
409000,1640,2,2.25,2
400000,1580,4,1.75,1
530000,1940,4,2.25,2
580000,1580,3,2.25,2
491300,1750,3,1.75,1
272000,1810,4,2.75,1
599950,1970,3,2.5,1
464000,1770,3,2.5,2
471001,1800,3,1.75,1
230000,1500,3,1.5,1
358000,940,3,1,1
510000,2340,3,2.25,1
86500,840,3,1,1
199950,840,3,1,1
1712500,2940,3,3.25,3
850000,3180,3,2.75,2
542000,2020,4,2.5,1.5
102500,820,2,1,1
718000,4060,3,1.75,1
625000,2660,4,2.25,1
350000,1010,3,1,1
216000,710,2,1,1
340000,980,3,1,1.5
505000,1100,3,1,1.5
372000,2840,5,2.5,2
263850,2300,4,2.25,2
1350000,5370,4,3.25,2
325000,2280,4,2.5,2
289000,1010,2,1,1
364000,1420,3,2.25,1
610000,2100,4,2.5,1
531500,3110,4,2.75,1
402500,2160,3,2.25,2
375000,820,2,1,1
537500,4340,5,2.5,1
375000,2100,3,1.75,1
293550,1250,4,1.75,1
585000,3870,6,3,2
225000,1360,2,2.5,2
185000,1400,4,1,1.5
402000,1450,3,1.5,1
585000,1880,5,1.75,1
549000,1380,2,2.5,3
1810000,2910,3,2.25,1.5
345000,1380,3,1.75,1
302500,3100,3,2.25,1
218500,1400,4,1.75,1
705000,1650,2,2,1.5
191000,840,3,1,1
695000,2550,3,2.5,2
350000,2820,2,2.75,2
480000,1710,3,1.75,1
220000,820,3,1,1
535000,2620,4,2.25,2
1000000,2430,2,1.75,1
592000,1560,3,1.75,1
775000,3060,4,2.5,2
320000,1680,3,2.5,2
760000,3320,3,3.25,2
640000,2390,3,2.5,2
253200,1360,3,1,1
228000,1800,2,1,1
325000,1160,3,1,1
530000,4160,4,3.25,2
300000,1660,4,2.25,2
418000,1410,3,2,1.5
415000,2230,4,1.75,1
384000,1700,3,2.5,2
325000,2070,3,2.5,2
600000,2300,3,1.75,1
760000,3040,4,2.25,1
168000,1220,2,1.5,1.5
405000,960,3,1,1
479000,1480,3,1,1
549000,1560,3,2,1
215000,1100,3,1.5,1
550000,900,2,1.5,1
389000,2400,4,1.75,1.5
447500,2320,3,2.5,2
540000,2570,5,3,1
273500,1300,4,2.75,1
257000,2930,5,2.75,2
199000,720,2,1,1
339100,2350,4,2.5,2
435000,2940,4,2.5,2
400000,2020,3,2.5,1
356000,1430,2,1,1
395000,950,3,1,1
575000,1250,2,1,1
515000,1300,3,1.75,1.5
618250,2520,4,3.25,1.5
245000,1330,3,1.5,2
690000,2480,3,2.75,1.5
465000,3020,5,2.25,1
280000,1770,3,1.75,1
285000,1930,3,1.75,1
320000,1650,3,2.25,2
355000,2580,4,3,2
670000,2570,3,2,1.5
550000,2880,1,1,1
765000,2660,4,2.75,1.5
430000,1560,3,1,1.5
950000,3080,3,2.5,2
525000,2540,4,1.75,1
300000,3080,6,2.5,1
345000,2190,3,2.75,2
838000,2930,3,3.75,2
1795000,2880,5,2.75,1
390000,2160,3,1.75,2
1150000,2110,3,2,2
295000,1830,4,2.25,2
775000,3180,4,4,2
380000,1880,3,2.5,2
550000,1140,3,1,1
199900,1798,5,1.75,1
329900,1670,3,1.75,1.5
898000,2580,3,2.25,1
875000,3720,4,2.25,1
375000,2790,4,2.5,2
365000,2190,3,2.5,2
530000,2280,4,2.75,1.5
225500,1100,3,1,1
318000,2180,4,2.25,1
910000,2770,4,2.5,2
207000,1980,3,1,1
1886700,4180,5,3.5,2
624500,3030,6,3,1
640000,1690,3,2.5,2.5
500000,1990,3,2,2
390000,2250,5,1.75,1
284000,2080,3,2.25,1.5
620000,2460,3,2,1
306000,2588,3,2.5,2
495000,2570,4,1.75,1
499950,2370,3,2.5,2
330000,1070,3,1,1
665000,1940,3,2,1.5
850000,2650,3,2.5,2
599950,2290,4,2.5,2
360000,2050,4,2.5,2
699000,2680,3,2.5,2
475000,1520,3,1.75,1
575000,2690,3,2,2
345000,1180,2,1.5,2
367950,3030,4,2.5,2
374500,1400,3,2.25,2
607500,3000,4,2.5,2
374000,1200,3,1,1
390000,1000,3,1,1
705000,2740,4,3.25,2.5
467000,1990,3,2.5,2
243500,2110,3,3,1
593000,1830,3,2.75,2
223000,940,3,1,1
574000,2980,4,2.5,2
400000,2260,3,2,1
772000,3470,4,2.75,1
593777,1510,3,1.75,1
539500,2710,4,3.5,2
550000,2080,3,2.5,2
265000,1860,2,2,1
428000,2120,3,1.75,1
505000,1110,3,2,1
925000,5190,5,5.5,2
230000,1520,3,1.75,1
695000,2650,4,2.5,2
700000,3350,4,2.75,2
712500,1770,3,1.75,1.5
480000,2200,3,2.5,2
470000,2000,3,2.5,1
335000,1730,3,1.75,1
270000,1300,3,1.5,1
810000,2950,5,3.25,1
589000,1720,3,3,3
415000,880,2,1,1
197000,1790,4,2.25,1
235500,1380,3,1.5,1
460000,1530,3,2.25,2
572500,2330,5,1.75,1
302000,1540,5,2,1
870000,3210,3,2.5,2
485000,1130,3,1,1
240000,1460,3,2,1
383000,1410,3,1.75,1
750000,1750,4,2.75,1.5
409950,1370,2,1.75,1
246000,1780,3,1.5,1
860000,1890,4,1.75,2
339950,1630,3,2.25,2
315000,2320,5,1.75,1
698000,2580,3,2.5,2
419000,1470,2,2.5,2
372000,2298,3,1,1
425000,1960,3,2.5,2
386500,2950,3,2.25,1.5
348000,670,2,1,1
754000,3020,5,3.5,2
269950,2390,4,3,2
891500,3090,3,2.5,2
349950,1780,4,1.75,1
360000,1420,2,1,1
975000,2420,4,2.25,2
449250,1480,4,2,1.5
350000,2190,4,2.25,2
790000,1820,4,1.75,1.5
990000,1810,3,1.75,1
834000,2550,3,2.25,2
466950,1360,3,1,1
262500,2259,3,1.75,1.5
762300,3880,4,2.5,2
733000,2730,6,2.75,1
439000,2800,4,2.5,1
1160000,4290,5,3.25,2.5
420000,1770,3,2.5,2
549000,1920,3,2.25,2
518000,2320,4,2.5,1.5
695000,2961,4,2.5,2
485000,1680,3,2.5,2
280000,1590,3,1.75,1.5
306500,1420,2,1,1.5
720000,1370,2,1,1
277500,2620,3,2.5,2
649000,1810,3,2,2
3395000,4730,4,3.5,1
267800,700,2,1,1
625000,2390,4,2.75,2
600000,2070,4,2.5,1.5
395000,1780,4,2,1.5
212000,1900,4,2.5,1.5
425000,1040,2,1,1
870000,2370,4,1.75,1.5
420000,1970,3,2.5,2
800000,2120,4,2.25,2
575000,1960,3,2.5,2
915000,2660,3,3.25,2
400000,1180,3,2.25,2
750000,2390,3,2.5,1
235000,1250,3,1,1
599950,2600,5,3,1
481203,940,2,1,1
1815000,3880,5,3,2
379000,1530,3,2.5,2
626000,2430,3,1.75,2
535000,1030,2,1,1
1225000,2740,4,2.5,2
410000,1180,2,1.5,2
940000,3090,4,2.5,1
326250,1060,3,1,1
200000,790,2,1,1
880000,3070,4,2.5,1
370000,2100,2,2,2
190000,1100,2,2.5,2
160000,1070,2,1,1
625000,2190,4,3,1
590000,3450,4,3.5,2
575000,2070,3,2.5,2
470000,1190,2,1,1
130000,600,2,1,1
229000,940,3,1,1
279900,1280,3,1,1.5
307000,1370,3,1,1
399950,2450,3,1.75,1
405000,1970,4,2.25,1
539950,2910,4,2.75,1
129000,760,2,1,1
340000,1270,3,1.75,1
214950,1570,3,1.75,1
450000,2310,4,2.75,1
515000,1900,3,1.75,1
1400000,3780,4,2.25,2
230000,1060,3,1,1
681000,1880,3,1.75,1
255000,1160,3,1,1
580000,860,2,1,1
295000,1590,2,2,1
286000,1170,2,1,1
425000,1190,3,1.5,1
170000,1300,2,1,1
380000,1660,3,2,1
506000,1160,3,2,1
315000,1950,3,2.5,2
449950,2470,4,2.5,2
255000,1430,3,1,1
289000,1970,3,2.5,2
389000,1400,3,1.75,1
327000,1510,3,1.5,1
2885000,5350,7,3,2.5
210000,920,3,1,1
1680000,7620,4,3.75,2
360000,2490,4,2.5,2
875000,3030,4,2.5,2
550000,1650,4,2.25,1
257500,1210,3,1.5,1
1075000,2990,4,2.75,1.5
202950,1060,2,1,1
622000,2680,4,1.75,1
455000,1790,4,1.75,1
805000,2690,3,2.5,2
257000,770,2,1,1
744500,2700,5,2.5,1
885000,2620,4,2.5,2
355000,930,2,2.25,2
240000,1340,3,1,1
169000,1470,3,1.5,2
639900,2330,3,2.5,2
292000,1730,3,1.75,1
563500,2780,4,2.5,2
389000,1200,2,2,1
2750000,4430,4,3.25,2
661000,1820,3,2,2
344000,1300,2,2,1
510000,680,1,1,1
289000,780,2,1,1
365000,2430,3,2.25,1.5
410000,1750,3,1.5,1
535610,1610,3,1,1.5
397950,2120,4,1.75,2
284000,1430,3,1.75,1
201000,1360,4,1.5,1.5
734000,2530,4,2.25,1.5
357500,3270,5,3,2
550120,2620,5,2.5,1
300000,1810,3,1.5,1
374950,2120,3,2.5,2
602500,2190,4,1.75,2
221000,980,3,1,1
920000,2230,5,3,2
235000,1540,4,2,1
375000,980,3,1,1
599000,2120,4,2.5,2
562100,2090,3,2.25,2
640000,1620,3,2.5,2
294000,1650,3,2,1
714000,3230,4,2.5,2
970000,2790,4,3.25,1
280000,1600,4,2.25,2
260000,1790,4,2.5,2
294000,2060,3,1.5,1.5
255500,1370,4,1,1.5
3300000,6200,5,4.75,2
450000,1510,3,2,1
368000,1280,3,1,1
830000,2180,4,2.25,1
282500,1440,2,1.75,1
335000,1580,3,2.25,1
558000,1580,2,2,1
270000,1730,4,1.5,1.5
152000,700,2,1,1
493000,2030,4,1.75,1.5
740000,2500,4,2.5,2
789800,2605,3,2.5,2
275000,910,2,1,1
1500000,3560,6,2.5,2.5
424000,1140,3,1.75,1
715000,1000,2,1,1
600000,3010,4,2.5,2
802000,2110,2,1.75,1
165000,910,3,1,1
750000,2050,4,3.25,2
405000,1090,2,1,1
521900,2100,3,2.5,2
275000,1000,3,1,1
600000,4410,5,3.25,2
442500,1800,3,1.75,1
229950,920,2,1,1
274950,1410,3,2,1
407185,1860,3,1.75,1.5
468000,2100,4,2.5,1
450000,1030,2,1,1
219950,940,2,1,1
275000,1340,2,2.5,2
229950,850,2,1,1
675000,2130,3,1.75,1
412950,2430,4,2.5,2
670000,2290,5,2.25,2
420000,1230,3,1.75,1
358000,1150,3,1.5,1
680000,2120,3,2.5,2
380000,980,2,1,1
515000,2130,3,2.5,2
325000,1050,2,1,1
875000,1820,3,2.5,1
426000,2210,3,2.5,2
868500,2490,5,2.5,1
657500,4140,4,2.75,2
366000,1210,2,1,1
385000,1010,2,1,1
300000,2050,4,2,1
810000,2060,3,1.75,2
460000,1560,4,1.75,1
459000,1780,3,2.5,2
260000,1460,3,1.75,1
557865,3030,4,2.5,2
295000,980,4,1,1.5
375000,1450,4,2.25,1
2110000,3230,3,2.25,2
307300,1520,2,2,3
225000,1410,4,1,1.5
290000,1390,3,1.75,2
690000,2230,4,2,1.5
825000,2110,4,2.25,2
645000,2270,3,1.75,1
590000,2530,4,2.25,1
667000,1900,5,2,1
664000,2390,4,2.5,2
452100,3160,4,2.5,1
290000,900,2,1,2
950000,3610,3,3,2
662500,2070,3,2,1.5
475000,1850,4,2.5,2
450000,1440,3,1.5,1
538250,2590,3,2.25,2
329950,1140,2,1,1.5
1103990,2760,4,3.5,2
307000,1310,5,1.5,1.5
433000,1870,3,1.75,1
212000,1900,3,2.25,1
750000,2860,5,2.75,2.5
279000,1640,3,2,1
476000,1140,3,1,1.5
368000,2590,5,1.75,1
228950,2160,4,3,1
568450,3260,5,3.5,2
619000,1660,4,1.75,1.5
275000,1640,3,2.25,2
321500,2620,4,2.5,2
230000,950,3,1.75,1
179500,900,3,1,1
460000,1650,3,2.25,1
286000,1800,3,2.5,2
427500,1480,3,1,1.5
400000,1040,3,1,1
675000,2300,3,3.5,1
350000,2480,3,1,1
385000,1970,4,1.75,1
525000,1530,2,1.75,1
315000,970,2,1,1
820000,2920,4,2.5,2
205000,970,3,1,1
500000,680,2,1,1
599000,2640,4,2.5,2
2225000,4200,3,4,2
299000,1980,1,2.5,1
947500,2980,3,2.75,1.5
385000,1630,3,3.25,3
639950,1780,2,1.75,1
824000,1210,2,1,1
199950,1010,3,1,1
1005000,2570,3,2.5,1
950000,2770,4,2.25,2
822000,2290,3,2.5,2
473600,1780,4,1.5,1
490000,2150,5,2,1.5
245000,1920,3,1.75,1
199000,1220,4,1,1
1340000,2960,3,3,2
418000,1500,3,1.75,1
450000,2830,7,3.5,1
280000,1580,3,2.5,2
273000,1230,3,2.25,1
549000,2910,4,2.5,2
913888,2370,5,2.25,2
689888,1930,4,2.25,1.5
305000,1780,4,2,1
602500,2760,4,2.5,2
355000,1620,2,1.75,1
756000,2160,3,2.5,2
289950,2190,4,2.25,1
800000,3240,3,2.5,2
403000,720,2,1,1
350000,1410,3,2.25,2
1285000,2980,5,3.5,2
525126,1950,5,2.25,1
241450,1100,3,1,1
320000,1400,3,1.5,1
234000,1710,4,2,1
441000,2000,5,2.5,1
